ronda	n	id	nombre_es	pais_es	nombre_en	tema	jefe
1	1	paris	París	Francia	Paris	Capitales del mundo (fáciles)	0
1	2	london	Londres	Reino Unido	London	Capitales del mundo (fáciles)	0
1	3	rome	Roma	Italia	Rome	Capitales del mundo (fáciles)	0
1	4	madrid	Madrid	España	Madrid	Capitales del mundo (fáciles)	0
1	5	berlin	Berlín	Alemania	Berlin	Capitales del mundo (fáciles)	0
1	6	washington	Washington D. C.	Estados Unidos	Washington	Capitales del mundo (fáciles)	0
1	7	moscow	Moscú	Rusia	Moscow	Capitales del mundo (fáciles)	0
1	8	beijing	Pekín	República Popular China	Beijing	Capitales del mundo (fáciles)	0
1	9	tokyo	Tokio	Japón	Tokyo	Capitales del mundo (fáciles)	0
1	10	cairo	El Cairo	Egipto	Cairo	Capitales del mundo (fáciles)	0
1	11	ottawa	Ottawa	Canadá	Ottawa	Capitales del mundo (fáciles)	0
1	12	canberra	Camberra	Australia	Canberra	Capitales del mundo (fáciles)	0
1	13	brasilia	Brasilia	Brasil	Brasília	Capitales del mundo (fáciles)	0
1	14	buenos-aires	Buenos Aires	Argentina	Buenos Aires	Capitales del mundo (fáciles)	0
1	15	mexico-city	Ciudad de México	México	Mexico City	Capitales del mundo (fáciles)	0
1	16	new-delhi	Nueva Delhi	India	New Delhi	Capitales del mundo (fáciles)	0
1	17	lisbon	Lisboa	Portugal	Lisbon	Capitales del mundo (fáciles)	0
1	18	athens	Atenas	Grecia	Athens	Capitales del mundo (fáciles)	0
1	19	vienna	Viena	Austria	Vienna	Capitales del mundo (fáciles)	0
1	20	amsterdam	Ámsterdam	Países Bajos	Amsterdam	Capitales del mundo (fáciles)	0
1	21	brussels	Región de Bruselas-Capital	Bélgica	Brussels	Capitales del mundo (fáciles)	0
1	22	bern	Berna	Suiza	Bern	Capitales del mundo (fáciles)	0
1	23	stockholm	Estocolmo	Suecia	Stockholm	Capitales del mundo (fáciles)	0
1	24	oslo	Oslo	Noruega	Oslo	Capitales del mundo (fáciles)	0
1	25	copenhagen	Copenhague	Dinamarca	Copenhagen	Capitales del mundo (fáciles)	0
1	26	helsinki	Helsinki	Finlandia	Helsinki	Capitales del mundo (fáciles)	0
1	27	dublin	Dublín	Irlanda	Dublin	Capitales del mundo (fáciles)	0
1	28	warsaw	Varsovia	Polonia	Warsaw	Capitales del mundo (fáciles)	0
1	29	prague	Praga	República Checa	Prague	Capitales del mundo (fáciles)	0
1	30	budapest	Budapest	Hungría	Budapest	Capitales del mundo (fáciles)	0
1	31	bucharest	Bucarest	Rumania	Bucharest	Capitales del mundo (fáciles)	0
1	32	sofia	Sofía	Bulgaria	Sofia	Capitales del mundo (fáciles)	0
1	33	belgrade	Belgrado	Serbia	Belgrade	Capitales del mundo (fáciles)	0
1	34	zagreb	Zagreb	Croacia	Zagreb	Capitales del mundo (fáciles)	0
1	35	ankara	Ankara	Turquía	Ankara	Capitales del mundo (fáciles)	0
1	36	tehran	Teherán	Irán	Tehran	Capitales del mundo (fáciles)	0
1	37	baghdad	Bagdad	Irak	Baghdad	Capitales del mundo (fáciles)	0
1	38	riyadh	Riad	Arabia Saudí	Riyadh	Capitales del mundo (fáciles)	0
1	39	jerusalem	Jerusalén	Israel	Jerusalem	Capitales del mundo (fáciles)	0
1	40	kabul	Kabul	Afganistán	Kabul	Capitales del mundo (fáciles)	0
1	41	islamabad	Islamabad	Pakistán	Islamabad	Capitales del mundo (fáciles)	0
1	42	seoul	Seúl	Corea del Sur	Seoul	Capitales del mundo (fáciles)	0
1	43	bangkok	Bangkok	Tailandia	Bangkok	Capitales del mundo (fáciles)	0
1	44	hanoi	Hanói	Vietnam	Hanoi	Capitales del mundo (fáciles)	0
1	45	jakarta	Yakarta	Indonesia	Jakarta	Capitales del mundo (fáciles)	0
1	46	manila	Manila	Filipinas	Manila	Capitales del mundo (fáciles)	0
1	47	kuala-lumpur	Kuala Lumpur	Malasia	Kuala Lumpur	Capitales del mundo (fáciles)	0
1	48	wellington	Wellington	Nueva Zelanda	Wellington	Capitales del mundo (fáciles)	0
1	49	lima	Lima	Perú	Lima	Capitales del mundo (fáciles)	0
1	50	bogota	Bogotá	Colombia	Bogotá	Capitales del mundo (fáciles)	0
1	51	caracas	Caracas	Venezuela	Caracas	Capitales del mundo (fáciles)	0
1	52	santiago	Santiago de Chile	Chile	Santiago	Capitales del mundo (fáciles)	0
1	53	havana	La Habana	Cuba	Havana	Capitales del mundo (fáciles)	0
1	54	nairobi	Nairobi	Kenia	Nairobi	Capitales del mundo (fáciles)	0
1	55	pretoria	Pretoria	Sudáfrica	Pretoria	Capitales del mundo (fáciles)	0
1	56	addis-ababa	Adís Abeba	Etiopía	Addis Ababa	Capitales del mundo (fáciles)	0
1	57	rabat	Rabat	Marruecos	Rabat	Capitales del mundo (fáciles)	0
1	58	algiers	Argel	Argelia	Algiers	Capitales del mundo (fáciles)	0
1	59	tunis	Túnez	Túnez	Tunis	Capitales del mundo (fáciles)	0
1	60	kyiv	Kiev	Ucrania	Kyiv	Capitales del mundo (fáciles)	0
1	61	minsk	Minsk	Bielorrusia	Minsk	Capitales del mundo (fáciles)	0
1	62	pyongyang	Pionyang	Corea del Norte	Pyongyang	Capitales del mundo (fáciles)	0
1	63	ulaanbaatar	Ulán Bator	Mongolia	Ulaanbaatar	Capitales del mundo (fáciles)	0
1	64	kathmandu	Katmandú	Nepal	Kathmandu	Capitales del mundo (fáciles)	0
1	65	dhaka	Daca	Bangladés	Dhaka	Capitales del mundo (fáciles)	0
1	66	colombo	Colombo	Sri Lanka	Colombo	Capitales del mundo (fáciles)	0
1	67	singapore	Singapur	Singapur	Singapore	Capitales del mundo (fáciles)	0
1	68	quito	Quito	Ecuador	Quito	Capitales del mundo (fáciles)	0
1	69	la-paz	La Paz	Bolivia	La Paz	Capitales del mundo (fáciles)	0
1	70	montevideo	Montevideo	Uruguay	Montevideo	Capitales del mundo (fáciles)	0
1	71	asuncion	Asunción	Paraguay	Asunción	Capitales del mundo (fáciles)	0
1	72	panama-city	Ciudad de Panamá	Panamá	Panama City	Capitales del mundo (fáciles)	0
1	73	san-jose	San José	Costa Rica	San José	Capitales del mundo (fáciles)	0
1	74	kingston-jamaica	Kingston	Jamaica	Kingston	Capitales del mundo (fáciles)	0
1	75	tripoli	Trípoli	Libia	Tripoli	Capitales del mundo (fáciles)	0
1	76	khartoum	Jartum	Sudán	Khartoum	Capitales del mundo (fáciles)	0
1	77	accra	Acra	Ghana	Accra	Capitales del mundo (fáciles)	0
1	78	abuja	Abuya	Nigeria	Abuja	Capitales del mundo (fáciles)	0
1	79	dakar	Dakar	Senegal	Dakar	Capitales del mundo (fáciles)	0
1	80	luanda	Luanda	Angola	Luanda	Capitales del mundo (fáciles)	0
2	1	eiffel-tower	Torre Eiffel	Francia	Eiffel Tower	Monumentos y lugares famosos	0
2	2	statue-of-liberty	Estatua de la Libertad	Estados Unidos	Statue of Liberty	Monumentos y lugares famosos	0
2	3	colosseum	Coliseo	Italia	Colosseum	Monumentos y lugares famosos	0
2	4	big-ben	Big Ben	Reino Unido	Big Ben	Monumentos y lugares famosos	0
2	5	taj-mahal	Taj Mahal	India	Taj Mahal	Monumentos y lugares famosos	0
2	6	great-wall-of-china	Gran Muralla china	República Popular China	Great Wall of China	Monumentos y lugares famosos	0
2	7	giza-pyramid-complex	Necrópolis de Guiza	Egipto	Giza pyramid complex	Monumentos y lugares famosos	0
2	8	machu-picchu	Machu Picchu	Perú	Machu Picchu	Monumentos y lugares famosos	0
2	9	christ-the-redeemer	Cristo Redentor	Brasil	Christ the Redeemer	Monumentos y lugares famosos	0
2	10	sydney-opera-house	Ópera de Sídney	Australia	Sydney Opera House	Monumentos y lugares famosos	0
2	11	golden-gate-bridge	Puente Golden Gate	Estados Unidos	Golden Gate Bridge	Monumentos y lugares famosos	0
2	12	burj-khalifa	Burj Khalifa	Emiratos Árabes Unidos	Burj Khalifa	Monumentos y lugares famosos	0
2	13	acropolis-of-athens	Acrópolis de Atenas	Grecia	Acropolis of Athens	Monumentos y lugares famosos	0
2	14	sagrada-familia	Templo Expiatorio de la Sagrada Familia	España	Sagrada Família	Monumentos y lugares famosos	0
2	15	angkor-wat	Angkor Wat	Camboya	Angkor Wat	Monumentos y lugares famosos	0
2	16	stonehenge	Stonehenge	Reino Unido	Stonehenge	Monumentos y lugares famosos	0
2	17	leaning-tower-of-pisa	Torre de Pisa	Italia	Leaning Tower of Pisa	Monumentos y lugares famosos	0
2	18	brandenburg-gate	Puerta de Brandeburgo	Alemania	Brandenburg Gate	Monumentos y lugares famosos	0
2	19	notre-dame-de-paris	Catedral de Notre Dame de París	Francia	Notre-Dame de Paris	Monumentos y lugares famosos	0
2	20	louvre	Museo del Louvre	Francia	Louvre	Monumentos y lugares famosos	0
2	21	buckingham-palace	Palacio de Buckingham	Reino Unido	Buckingham Palace	Monumentos y lugares famosos	0
2	22	tower-bridge	Puente de la Torre	Reino Unido	Tower Bridge	Monumentos y lugares famosos	0
2	23	empire-state-building	Empire State Building	Estados Unidos	Empire State Building	Monumentos y lugares famosos	0
2	24	times-square	Times Square	Estados Unidos	Times Square	Monumentos y lugares famosos	0
2	25	hollywood-sign	Hollywood Sign	Estados Unidos	Hollywood Sign	Monumentos y lugares famosos	0
2	26	mount-rushmore	Monte Rushmore	Estados Unidos	Mount Rushmore	Monumentos y lugares famosos	0
2	27	white-house	Casa Blanca	Estados Unidos	White House	Monumentos y lugares famosos	0
2	28	moscow-kremlin	Kremlin de Moscú	Rusia	Kremlin	Monumentos y lugares famosos	0
2	29	saint-basil-s-cathedral	Catedral de San Basilio	Rusia	Saint Basil's Cathedral	Monumentos y lugares famosos	0
2	30	hagia-sophia	Santa Sofía	Turquía	Hagia Sophia	Monumentos y lugares famosos	0
2	31	blue-mosque	Mezquita Azul	Turquía	Blue Mosque	Monumentos y lugares famosos	0
2	32	alhambra	Alhambra	España	Alhambra	Monumentos y lugares famosos	0
2	33	neuschwanstein-castle	Neuschwanstein	Alemania	Neuschwanstein Castle	Monumentos y lugares famosos	0
2	34	palace-of-versailles	Palacio de Versalles	Francia	Palace of Versailles	Monumentos y lugares famosos	0
2	35	mont-saint-michel	Monte Saint-Michel	Francia	Mont-Saint-Michel	Monumentos y lugares famosos	0
2	36	forbidden-city	Ciudad Prohibida	República Popular China	Forbidden City	Monumentos y lugares famosos	0
2	37	terracotta-army	Guerreros de terracota	República Popular China	Terracotta Army	Monumentos y lugares famosos	0
2	38	potala-palace	Potala	República Popular China	Potala Palace	Monumentos y lugares famosos	0
2	39	borobudur	Borobudur	Indonesia	Borobudur	Monumentos y lugares famosos	0
2	40	chichen-itza	Chichén Itzá	México	Chichen Itza	Monumentos y lugares famosos	0
2	41	teotihuacan	Teotihuacán	México	Teotihuacan	Monumentos y lugares famosos	0
2	42	moai	Moái	Chile	Moai	Monumentos y lugares famosos	0
2	43	sphinx	Gran Esfinge de Guiza	Egipto	Great Sphinx of Giza	Monumentos y lugares famosos	0
2	44	petronas-towers	Torres Petronas	Malasia	Petronas Towers	Monumentos y lugares famosos	0
2	45	cn-tower	CN Tower	Canadá	CN Tower	Monumentos y lugares famosos	0
2	46	space-needle	Space Needle	Estados Unidos	Space Needle	Monumentos y lugares famosos	0
2	47	atomium	Atomium	Bélgica	Atomium	Monumentos y lugares famosos	0
2	48	manneken-pis	Manneken Pis	Bélgica	Manneken Pis	Monumentos y lugares famosos	0
2	49	the-little-mermaid	La sirenita	Dinamarca	The Little Mermaid	Monumentos y lugares famosos	0
2	50	park-guell	Parque Güell	España	Park Güell	Monumentos y lugares famosos	0
2	51	alcatraz-island	Isla de Alcatraz	Estados Unidos	Alcatraz Island	Monumentos y lugares famosos	0
2	52	hoover-dam	Presa Hoover	Estados Unidos	Hoover Dam	Monumentos y lugares famosos	0
2	53	arc-de-triomphe	Arco de Triunfo de París	Francia	Arc de Triomphe	Monumentos y lugares famosos	0
2	54	sacre-c-ur	Basílica del Sagrado Corazón	Francia	Sacré-Cœur	Monumentos y lugares famosos	0
2	55	trevi-fountain	Fontana di Trevi	Italia	Trevi Fountain	Monumentos y lugares famosos	0
2	56	st-peter-s-basilica	Basílica de San Pedro	Ciudad del Vaticano	St. Peter's Basilica	Monumentos y lugares famosos	0
2	57	milan-cathedral	Catedral de Milán	Italia	Milan Cathedral	Monumentos y lugares famosos	0
2	58	pompeii	Pompeya	Italia	Pompeii	Monumentos y lugares famosos	0
2	59	pantheon	Panteón de Agripa	Italia	Pantheon	Monumentos y lugares famosos	0
2	60	cologne-cathedral	Catedral de Colonia	Alemania	Cologne Cathedral	Monumentos y lugares famosos	0
2	61	prague-castle	Castillo de Praga	República Checa	Prague Castle	Monumentos y lugares famosos	0
2	62	charles-bridge	Puente Carlos	República Checa	Charles Bridge	Monumentos y lugares famosos	0
2	63	schonbrunn-palace	Palacio de Schönbrunn	Austria	Schönbrunn Palace	Monumentos y lugares famosos	0
2	64	belem-tower	Torre de Belém	Portugal	Belém Tower	Monumentos y lugares famosos	0
2	65	mezquita-catedral-de-cordoba	Mezquita-catedral de Córdoba	España	Mosque–Cathedral of Córdoba	Monumentos y lugares famosos	0
2	66	guggenheim-museum-bilbao	Museo Guggenheim Bilbao	España	Guggenheim Museum Bilbao	Monumentos y lugares famosos	0
2	67	meteora	Meteora	Grecia	Meteora	Monumentos y lugares famosos	0
2	68	ephesus	Éfeso	Turquía	Ephesus	Monumentos y lugares famosos	0
2	69	pamukkale	Pamukkale	Turquía	Pamukkale	Monumentos y lugares famosos	0
2	70	cappadocia	Capadocia	Turquía	Cappadocia	Monumentos y lugares famosos	0
2	71	gobekli-tepe	Göbekli Tepe	Turquía	Göbekli Tepe	Monumentos y lugares famosos	0
2	72	persepolis	Persépolis	Irán	Persepolis	Monumentos y lugares famosos	0
2	73	ellora-caves	Ellora	India	Ellora Caves	Monumentos y lugares famosos	0
2	74	hampi	Hampi	India	Hampi	Monumentos y lugares famosos	0
2	75	konark-sun-temple	Templo de Suria	India	Konark Sun Temple	Monumentos y lugares famosos	0
2	76	golden-temple	Templo Dorado	India	Golden Temple	Monumentos y lugares famosos	0
2	77	red-fort	Fuerte rojo de Delhi	India	Red Fort	Monumentos y lugares famosos	0
2	78	gateway-of-india	Puerta de la India	India	Gateway of India	Monumentos y lugares famosos	0
2	79	lotus-temple	Templo del loto	India	Lotus Temple	Monumentos y lugares famosos	0
2	80	mysore-palace	Palacio Real de Mysore	India	Mysore Palace	Monumentos y lugares famosos	0
3	1	new-york-city	Nueva York	Estados Unidos	New York City	Grandes ciudades	0
3	2	los-angeles	Los Ángeles	Estados Unidos	Los Angeles	Grandes ciudades	0
3	3	chicago	Chicago	Estados Unidos	Chicago	Grandes ciudades	0
3	4	toronto	Toronto	Canadá	Toronto	Grandes ciudades	0
3	5	sydney	Sídney	Australia	Sydney	Grandes ciudades	0
3	6	melbourne	Melbourne	Australia	Melbourne	Grandes ciudades	0
3	7	mumbai	Bombay	India	Mumbai	Grandes ciudades	0
3	8	shanghai	Shanghái	República Popular China	Shanghai	Grandes ciudades	0
3	9	hong-kong	Hong Kong	República Popular China	Hong Kong	Grandes ciudades	0
3	10	istanbul	Estambul	Turquía	Istanbul	Grandes ciudades	0
3	11	dubai	Dubái	Emiratos Árabes Unidos	Dubai	Grandes ciudades	0
3	12	rio-de-janeiro	Río de Janeiro	Brasil	Rio de Janeiro	Grandes ciudades	0
3	13	sao-paulo	São Paulo	Brasil	São Paulo	Grandes ciudades	0
3	14	lagos	Lagos	Nigeria	Lagos	Grandes ciudades	0
3	15	johannesburg	Johannesburgo	Sudáfrica	Johannesburg	Grandes ciudades	0
3	16	cape-town	Ciudad del Cabo	Sudáfrica	Cape Town	Grandes ciudades	0
3	17	casablanca	Casablanca	Marruecos	Casablanca	Grandes ciudades	0
3	18	marrakesh	Marrakech	Marruecos	Marrakesh	Grandes ciudades	0
3	19	barcelona	Barcelona	España	Barcelona	Grandes ciudades	0
3	20	milan	Milán	Italia	Milan	Grandes ciudades	0
3	21	venice	Venecia	Italia	Venice	Grandes ciudades	0
3	22	florence	Florencia	Italia	Florence	Grandes ciudades	0
3	23	munich	Múnich	Alemania	Munich	Grandes ciudades	0
3	24	hamburg	Hamburgo	Alemania	Hamburg	Grandes ciudades	0
3	25	frankfurt	Fráncfort del Meno	Alemania	Frankfurt	Grandes ciudades	0
3	26	zurich	Zúrich	Suiza	Zurich	Grandes ciudades	0
3	27	geneva	Ginebra	Suiza	Geneva	Grandes ciudades	0
3	28	edinburgh	Edimburgo	Reino Unido	Edinburgh	Grandes ciudades	0
3	29	manchester	Mánchester	Reino Unido	Manchester	Grandes ciudades	0
3	30	liverpool	Liverpool	Reino Unido	Liverpool	Grandes ciudades	0
3	31	glasgow	Glasgow	Reino Unido	Glasgow	Grandes ciudades	0
3	32	naples	Nápoles	Italia	Naples	Grandes ciudades	0
3	33	seville	Sevilla	España	Seville	Grandes ciudades	0
3	34	valencia	Valencia	España	Valencia	Grandes ciudades	0
3	35	lyon	Lyon	Francia	Lyon	Grandes ciudades	0
3	36	marseille	Marsella	Francia	Marseille	Grandes ciudades	0
3	37	nice	Niza	Francia	Nice	Grandes ciudades	0
3	38	saint-petersburg	San Petersburgo	Rusia	Saint Petersburg	Grandes ciudades	0
3	39	kyoto	Kioto	Japón	Kyoto	Grandes ciudades	0
3	40	osaka	Osaka	Japón	Osaka	Grandes ciudades	0
3	41	busan	Busan	Corea del Sur	Busan	Grandes ciudades	0
3	42	taipei	Taipéi	República de China	Taipei	Grandes ciudades	0
3	43	kolkata	Calcuta	India	Kolkata	Grandes ciudades	0
3	44	bangalore	Bangalore	India	Bengaluru	Grandes ciudades	0
3	45	karachi	Karachi	Pakistán	Karachi	Grandes ciudades	0
3	46	lahore	Lahore	Pakistán	Lahore	Grandes ciudades	0
3	47	ho-chi-minh-city	Ciudad Ho Chi Minh	Vietnam	Ho Chi Minh City	Grandes ciudades	0
3	48	las-vegas	Las Vegas	Estados Unidos	Las Vegas	Grandes ciudades	0
3	49	san-francisco	San Francisco	Estados Unidos	San Francisco	Grandes ciudades	0
3	50	boston	Boston	Estados Unidos	Boston	Grandes ciudades	0
3	51	miami	Miami	Estados Unidos	Miami	Grandes ciudades	0
3	52	seattle	Seattle	Estados Unidos	Seattle	Grandes ciudades	0
3	53	houston	Houston	Estados Unidos	Houston	Grandes ciudades	0
3	54	dallas	Dallas	Estados Unidos	Dallas	Grandes ciudades	0
3	55	philadelphia	Filadelfia	Estados Unidos	Philadelphia	Grandes ciudades	0
3	56	atlanta	Atlanta	Estados Unidos	Atlanta	Grandes ciudades	0
3	57	new-orleans	Nueva Orleans	Estados Unidos	New Orleans	Grandes ciudades	0
3	58	vancouver	Vancouver	Canadá	Vancouver	Grandes ciudades	0
3	59	montreal	Montreal	Canadá	Montreal	Grandes ciudades	0
3	60	cartagena	Cartagena de Indias	Colombia	Cartagena	Grandes ciudades	0
3	61	quebec-city	Quebec	Canadá	Quebec City	Grandes ciudades	0
3	62	medellin	Medellín	Colombia	Medellín	Grandes ciudades	0
3	63	cusco	Cusco	Perú	Cusco	Grandes ciudades	0
3	64	salvador	Salvador	Brasil	Salvador	Grandes ciudades	0
3	65	guadalajara	Guadalajara	México	Guadalajara	Grandes ciudades	0
3	66	cancun	Cancún	México	Cancún	Grandes ciudades	0
3	67	auckland	Auckland	Nueva Zelanda	Auckland	Grandes ciudades	0
3	68	perth	Perth	Australia	Perth	Grandes ciudades	0
3	69	brisbane	Brisbane	Australia	Brisbane	Grandes ciudades	0
3	70	krakow	Cracovia	Polonia	Kraków	Grandes ciudades	0
3	71	gdansk	Gdansk	Polonia	Gdańsk	Grandes ciudades	0
3	72	porto	Oporto	Portugal	Porto	Grandes ciudades	0
3	73	bordeaux	Burdeos	Francia	Bordeaux	Grandes ciudades	0
3	74	toulouse	Toulouse	Francia	Toulouse	Grandes ciudades	0
3	75	dubrovnik	Dubrovnik	Croacia	Dubrovnik	Grandes ciudades	0
3	76	split	Split	Croacia	Split	Grandes ciudades	0
3	77	salzburg	Salzburgo	Austria	Salzburg	Grandes ciudades	0
3	78	innsbruck	Innsbruck	Austria	Innsbruck	Grandes ciudades	0
3	79	bruges	Brujas	Bélgica	Bruges	Grandes ciudades	0
3	80	antwerp	Amberes	Bélgica	Antwerp	Grandes ciudades	0
4	1	c:United States of America	Estados Unidos		United States	Países (haz clic dentro)	1
4	2	c:Canada	Canadá		Canada	Países (haz clic dentro)	1
4	3	c:Mexico	México		Mexico	Países (haz clic dentro)	1
4	4	c:Brazil	Brasil		Brazil	Países (haz clic dentro)	1
4	5	c:Argentina	Argentina		Argentina	Países (haz clic dentro)	1
4	6	c:Chile	Chile		Chile	Países (haz clic dentro)	1
4	7	c:Peru	Perú		Peru	Países (haz clic dentro)	1
4	8	c:Colombia	Colombia		Colombia	Países (haz clic dentro)	1
4	9	c:Venezuela	Venezuela		Venezuela	Países (haz clic dentro)	1
4	10	c:Cuba	Cuba		Cuba	Países (haz clic dentro)	1
4	11	c:United Kingdom	Reino Unido		United Kingdom	Países (haz clic dentro)	1
4	12	c:Ireland	Irlanda		Republic of Ireland	Países (haz clic dentro)	1
4	13	c:France	Francia		France	Países (haz clic dentro)	1
4	14	c:Spain	España		Spain	Países (haz clic dentro)	1
4	15	c:Portugal	Portugal		Portugal	Países (haz clic dentro)	1
4	16	c:Italy	Italia		Italy	Países (haz clic dentro)	1
4	17	c:Germany	Alemania		Germany	Países (haz clic dentro)	1
4	18	c:Netherlands	Países Bajos		Netherlands	Países (haz clic dentro)	1
4	19	c:Belgium	Bélgica		Belgium	Países (haz clic dentro)	1
4	20	c:Switzerland	Suiza		Switzerland	Países (haz clic dentro)	1
4	21	c:Austria	Austria		Austria	Países (haz clic dentro)	1
4	22	c:Poland	Polonia		Poland	Países (haz clic dentro)	1
4	23	c:Sweden	Suecia		Sweden	Países (haz clic dentro)	1
4	24	c:Norway	Noruega		Norway	Países (haz clic dentro)	1
4	25	c:Finland	Finlandia		Finland	Países (haz clic dentro)	1
4	26	c:Denmark	Dinamarca		Denmark	Países (haz clic dentro)	1
4	27	c:Iceland	Islandia		Iceland	Países (haz clic dentro)	1
4	28	c:Greece	Grecia		Greece	Países (haz clic dentro)	1
4	29	c:Turkey	Turquía		Turkey	Países (haz clic dentro)	1
4	30	c:Russia	Rusia		Russia	Países (haz clic dentro)	1
4	31	c:Ukraine	Ucrania		Ukraine	Países (haz clic dentro)	1
4	32	c:Egypt	Egipto		Egypt	Países (haz clic dentro)	1
4	33	c:Morocco	Marruecos		Morocco	Países (haz clic dentro)	1
4	34	c:Algeria	Argelia		Algeria	Países (haz clic dentro)	1
4	35	c:Libya	Libia		Libya	Países (haz clic dentro)	1
4	36	c:Nigeria	Nigeria		Nigeria	Países (haz clic dentro)	1
4	37	c:Ethiopia	Etiopía		Ethiopia	Países (haz clic dentro)	1
4	38	c:Kenya	Kenia		Kenya	Países (haz clic dentro)	1
4	39	c:South Africa	Sudáfrica		South Africa	Países (haz clic dentro)	1
4	40	c:Tanzania	Tanzania		Tanzania	Países (haz clic dentro)	1
4	41	c:Ghana	Ghana		Ghana	Países (haz clic dentro)	1
4	42	c:Senegal	Senegal		Senegal	Países (haz clic dentro)	1
4	43	c:Madagascar	Madagascar		Madagascar	Países (haz clic dentro)	1
4	44	c:Saudi Arabia	Arabia Saudita		Saudi Arabia	Países (haz clic dentro)	1
4	45	c:Iran	Irán		Iran	Países (haz clic dentro)	1
4	46	c:Iraq	Irak		Iraq	Países (haz clic dentro)	1
4	47	c:Israel	Israel		Israel	Países (haz clic dentro)	1
4	48	c:Syria	Siria		Syria	Países (haz clic dentro)	1
4	49	c:Jordan	Jordania		Jordan	Países (haz clic dentro)	1
4	50	c:Lebanon	Líbano		Lebanon	Países (haz clic dentro)	1
4	51	c:United Arab Emirates	Emiratos Árabes Unidos		United Arab Emirates	Países (haz clic dentro)	1
4	52	c:Afghanistan	Afganistán		Afghanistan	Países (haz clic dentro)	1
4	53	c:Pakistan	Pakistán		Pakistan	Países (haz clic dentro)	1
4	54	c:India	India		India	Países (haz clic dentro)	1
4	55	c:Bangladesh	Bangladés		Bangladesh	Países (haz clic dentro)	1
4	56	c:Sri Lanka	Sri Lanka		Sri Lanka	Países (haz clic dentro)	1
4	57	c:Nepal	Nepal		Nepal	Países (haz clic dentro)	1
4	58	c:China	República Popular China		China	Países (haz clic dentro)	1
4	59	c:Mongolia	Mongolia		Mongolia	Países (haz clic dentro)	1
4	60	c:Japan	Japón		Japan	Países (haz clic dentro)	1
4	61	c:South Korea	Corea del Sur		South Korea	Países (haz clic dentro)	1
4	62	c:North Korea	Corea del Norte		North Korea	Países (haz clic dentro)	1
4	63	c:Vietnam	Vietnam		Vietnam	Países (haz clic dentro)	1
4	64	c:Thailand	Tailandia		Thailand	Países (haz clic dentro)	1
4	65	c:Cambodia	Camboya		Cambodia	Países (haz clic dentro)	1
4	66	c:Laos	Laos		Laos	Países (haz clic dentro)	1
4	67	c:Myanmar	Birmania		Myanmar	Países (haz clic dentro)	1
4	68	c:Malaysia	Malasia		Malaysia	Países (haz clic dentro)	1
4	69	c:Singapore	Singapur		Singapore	Países (haz clic dentro)	1
4	70	c:Indonesia	Indonesia		Indonesia	Países (haz clic dentro)	1
4	71	c:Philippines	Filipinas		Philippines	Países (haz clic dentro)	1
4	72	c:Australia	Australia		Australia	Países (haz clic dentro)	1
4	73	c:New Zealand	Nueva Zelanda		New Zealand	Países (haz clic dentro)	1
4	74	c:Papua New Guinea	Papúa Nueva Guinea		Papua New Guinea	Países (haz clic dentro)	1
4	75	c:Ecuador	Ecuador		Ecuador	Países (haz clic dentro)	1
4	76	c:Bolivia	Bolivia		Bolivia	Países (haz clic dentro)	1
4	77	c:Paraguay	Paraguay		Paraguay	Países (haz clic dentro)	1
4	78	c:Uruguay	Uruguay		Uruguay	Países (haz clic dentro)	1
4	79	c:Panama	Panamá		Panama	Países (haz clic dentro)	1
4	80	c:Costa Rica	Costa Rica		Costa Rica	Países (haz clic dentro)	1
5	1	andorra-la-vella	Andorra la Vieja	Andorra	Andorra la Vella	Capitales del mundo (difíciles)	0
5	2	vatican-city	Ciudad del Vaticano	Ciudad del Vaticano	Vatican City	Capitales del mundo (difíciles)	0
5	3	bishkek	Biskek	Kirguistán	Bishkek	Capitales del mundo (difíciles)	0
5	4	dushanbe	Dusambé	Tayikistán	Dushanbe	Capitales del mundo (difíciles)	0
5	5	ashgabat	Asjabad	Turkmenistán	Ashgabat	Capitales del mundo (difíciles)	0
5	6	naypyidaw	Naipyidó	Birmania	Naypyidaw	Capitales del mundo (difíciles)	0
5	7	vientiane	Vientián	Laos	Vientiane	Capitales del mundo (difíciles)	0
5	8	phnom-penh	Nom Pen	Camboya	Phnom Penh	Capitales del mundo (difíciles)	0
5	9	bandar-seri-begawan	Bandar Seri Begawan	Brunéi	Bandar Seri Begawan	Capitales del mundo (difíciles)	0
5	10	dili	Dili	Timor Oriental	Dili	Capitales del mundo (difíciles)	0
5	11	thimphu	Timbu	Bután	Thimphu	Capitales del mundo (difíciles)	0
5	12	male	Malé	Maldivas	Malé	Capitales del mundo (difíciles)	0
5	13	port-moresby	Puerto Moresby	Papúa Nueva Guinea	Port Moresby	Capitales del mundo (difíciles)	0
5	14	suva	Suva	Fiyi	Suva	Capitales del mundo (difíciles)	0
5	15	apia	Apia	Samoa	Apia	Capitales del mundo (difíciles)	0
5	16	nuku-alofa	Nukualofa	Tonga	Nukuʻalofa	Capitales del mundo (difíciles)	0
